Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Console,Game Title,Price,Mean,Median
TONY HAWKS PRO SKATER 2,PS,2000,Sports,Activision,3050000.0,1410000.0,20000.0,200000.0,4680000,PS,TONY HAWKS PRO SKATER 2,10.15,False,False
TONY HAWKS PRO SKATER 3,PS,2001,Sports,Activision,1090000.0,490000.0,20000.0,70000.0,1670000,PS,TONY HAWKS PRO SKATER 3,9.65,False,False
TOP GUN FIRE AT WILL,PS,1996,Misc,Microprose,300000.0,210000.0,,40000.0,550000,PS,TOP GUN FIRE AT WILL,6.94,False,False
TOY STORY 2 BUZZ LIGHTYEAR TO THE RESCUE,PS,1998,Platform,Activision,990000.0,640000.0,,80000.0,1710000,PS,TOY STORY 2 BUZZ LIGHTYEAR TO THE RESCUE,12.06,False,False
TOY STORY RACER,PS,2001,Racing,Activision,80000.0,60000.0,,10000.0,150000,PS,TOY STORY RACER,36.66,False,True
TRANSFORMERS BEAST WARS TRANSMETALS,PS,2000,Fighting,BAM! Entertainment,60000.0,40000.0,,10000.0,110000,PS,TRANSFORMERS BEAST WARS TRANSMETALS,18.33,False,False
TREASURES OF THE DEEP,PS,1997,Action,Namco Bandai Games,100000.0,70000.0,,10000.0,190000,PS,TREASURES OF THE DEEP,17.9,False,False
TRIPLE PLAY 2000,PS,1999,Sports,Electronic Arts,790000.0,540000.0,,90000.0,1430000,PS,TRIPLE PLAY 2000,5.34,False,False
TRIPLE PLAY 2001,PS,2000,Sports,Electronic Arts,740000.0,500000.0,,90000.0,1330000,PS,TRIPLE PLAY 2001,3.24,False,False
TRIPLE PLAY 97,PS,1996,Sports,Electronic Arts Victor,210000.0,150000.0,,30000.0,380000,PS,TRIPLE PLAY 97,2.6,False,False
TRIPLE PLAY 98,PS,1997,Sports,Electronic Arts,610000.0,420000.0,,70000.0,1100000,PS,TRIPLE PLAY 98,2.29,False,False
TRUE PINBALL,PS,1996,Misc,Ocean,20000.0,10000.0,,,40000,PS,TRUE PINBALL,16.86,False,False
TUNNEL B1,PS,1996,Action,Ocean,50000.0,30000.0,,10000.0,90000,PS,TUNNEL B1,9.99,False,False
TURBO PROP RACING,PS,1997,Racing,Sony Computer Entertainment,80000.0,60000.0,,10000.0,150000,PS,TURBO PROP RACING,6.78,False,False
TWISTED METAL,PS,1995,Action,Sony Computer Entertainment,1320000.0,190000.0,,50000.0,1560000,PS,TWISTED METAL,75.99,True,True
TWISTED METAL 2,PS,1996,Racing,Sony Computer Entertainment,2120000.0,250000.0,,70000.0,2440000,PS,TWISTED METAL 2,22.07,False,False
TWISTED METAL 4,PS,1999,Racing,989 Studios,1070000.0,160000.0,,40000.0,1280000,PS,TWISTED METAL 4,12.89,False,False
TWISTED METAL III,PS,1998,Action,989 Studios,1480000.0,200000.0,,50000.0,1730000,PS,TWISTED METAL III,13.58,False,False
TYCO RC ASSAULT WITH A BATTERY,PS,1999,Racing,Syscom,60000.0,40000.0,,10000.0,110000,PS,TYCO RC ASSAULT WITH A BATTERY,6.22,False,False
ULTIMATE FIGHTING CHAMPIONSHIP,PS,2000,Fighting,Ubisoft,140000.0,90000.0,,20000.0,250000,PS,ULTIMATE FIGHTING CHAMPIONSHIP,9.23,False,False
UM JAMMER LAMMY,PS,1998,Misc,Sony Computer Entertainment,120000.0,80000.0,410000.0,40000.0,660000,PS,UM JAMMER LAMMY,33.68,False,True
UPRISING X,PS,1998,Action,3DO,40000.0,30000.0,,,70000,PS,UPRISING X,8.04,False,False
URBAN CHAOS,PS,1999,Action,Eidos Interactive,60000.0,40000.0,,10000.0,100000,PS,URBAN CHAOS,13.72,False,False
VMX RACING,PS,1997,Racing,Playmates,160000.0,110000.0,,20000.0,280000,PS,VMX RACING,5.34,False,False
VR GOLF 97,PS,1996,Sports,Gremlin Interactive Ltd,90000.0,60000.0,,10000.0,170000,PS,VR GOLF 97,3.81,False,False
VR SOCCER 96,PS,1996,Sports,Gremlin Interactive Ltd,30000.0,20000.0,,,50000,PS,VR SOCCER 96,12.95,False,False
VAGRANT STORY,PS,2000,Role-Playing,Crave Entertainment,300000.0,200000.0,300000.0,60000.0,870000,PS,VAGRANT STORY,52.89,True,True
VANDAL HEARTS,PS,1996,Role-Playing,Konami Digital Entertainment,140000.0,90000.0,190000.0,30000.0,450000,PS,VANDAL HEARTS,48.85,True,True
VANDAL HEARTS II,PS,1999,Strategy,Konami Digital Entertainment,60000.0,40000.0,,10000.0,100000,PS,VANDAL HEARTS II,58.64,True,True
VANISHING POINT,PS,2001,Racing,Acclaim Entertainment,60000.0,40000.0,,10000.0,100000,PS,VANISHING POINT,11.05,False,False
VIEWPOINT,PS,1995,Shooter,Electronic Arts,40000.0,30000.0,,,70000,PS,VIEWPOINT,46.28,True,True
VIGILANTE 8,PS,1998,Racing,Activision,680000.0,470000.0,,80000.0,1230000,PS,VIGILANTE 8,9.89,False,False
VIGILANTE 8 2ND OFFENSE,PS,1999,Racing,Activision,270000.0,180000.0,,30000.0,480000,PS,VIGILANTE 8 2ND OFFENSE,26.89,False,False
VIRTUAL POOL,PS,1997,Sports,Interplay,280000.0,190000.0,,30000.0,510000,PS,VIRTUAL POOL,4.13,False,False
WCW BACKSTAGE ASSAULT,PS,1999,Action,Electronic Arts,120000.0,80000.0,,10000.0,210000,PS,WCW BACKSTAGE ASSAULT,8.74,False,False
WCW MAYHEM,PS,1998,Fighting,Electronic Arts,680000.0,460000.0,,80000.0,1220000,PS,WCW MAYHEM,3.77,False,False
WCW NITRO,PS,1998,Fighting,THQ,1420000.0,360000.0,30000.0,70000.0,1880000,PS,WCW NITRO,4.01,False,False
WCW VS THE WORLD,PS,1998,Fighting,THQ,1170000.0,200000.0,40000.0,50000.0,1460000,PS,WCW VS THE WORLD,2.55,False,False
WCWNWO THUNDER,PS,1998,Fighting,THQ,1100000.0,480000.0,40000.0,70000.0,1690000,PS,WCWNWO THUNDER,8.43,False,False
WWF ATTITUDE,PS,1998,Fighting,Acclaim Entertainment,1270000.0,420000.0,,70000.0,1760000,PS,WWF ATTITUDE,4.0,False,False
WWF SMACKDOWN,PS,2000,Fighting,THQ,2009999.0,1350000.0,60000.0,160000.0,3580000,PS,WWF SMACKDOWN,14.71,False,False
WWF SMACKDOWN 2 KNOW YOUR ROLE,PS,2000,Fighting,THQ,1760000.0,1210000.0,70000.0,160000.0,3200000,PS,WWF SMACKDOWN 2 KNOW YOUR ROLE,8.2,False,False
WWF IN YOUR HOUSE,PS,1996,Fighting,Acclaim Entertainment,350000.0,240000.0,,40000.0,620000,PS,WWF IN YOUR HOUSE,18.47,False,False
WALT DISNEY WORLD QUEST MAGICAL RACING TOUR,PS,2000,Racing,Eidos Interactive,250000.0,170000.0,,30000.0,450000,PS,WALT DISNEY WORLD QUEST MAGICAL RACING TOUR,20.05,False,False
WAR GODS,PS,1996,Fighting,GT Interactive,10000.0,10000.0,,,30000,PS,WAR GODS,39.6,True,True
WARCRAFT II THE DARK SAGA,PS,1997,Strategy,Electronic Arts,180000.0,120000.0,,20000.0,310000,PS,WARCRAFT II THE DARK SAGA,25.98,False,False
WARHAMMER DARK OMEN,PS,1998,Strategy,Electronic Arts,20000.0,10000.0,,,40000,PS,WARHAMMER DARK OMEN,19.47,False,False
WARHAMMER SHADOW OF THE HORNED RAT,PS,1996,Strategy,Mindscape,110000.0,70000.0,,10000.0,190000,PS,WARHAMMER SHADOW OF THE HORNED RAT,12.33,False,False
WARHAWK,PS,1995,Simulation,Sony Computer Entertainment,250000.0,170000.0,,30000.0,460000,PS,WARHAWK,13.06,False,False
WARPATH JURASSIC PARK,PS,1998,Fighting,Electronic Arts,150000.0,100000.0,,20000.0,280000,PS,WARPATH JURASSIC PARK,38.94,True,True
WARRIORS OF MIGHT AND MAGIC,PS,2001,Adventure,3DO,70000.0,50000.0,,10000.0,130000,PS,WARRIORS OF MIGHT AND MAGIC,8.56,False,False
WARZONE 2100,PS,1999,Strategy,Eidos Interactive,2790000.0,1890000.0,,330000.0,5010000,PS,WARZONE 2100,17.81,False,False
WAYNE GRETZKYS 3D HOCKEY 98,PS,1997,Sports,GT Interactive,30000.0,20000.0,,,50000,PS,WAYNE GRETZKYS 3D HOCKEY 98,16.1,False,False
WHEEL OF FORTUNE,PS,1998,Misc,Hasbro Interactive,990000.0,220000.0,,40000.0,1260000,PS,WHEEL OF FORTUNE,2.72,False,False
WHEEL OF FORTUNE 2ND EDITION,PS,2000,Misc,Hasbro Interactive,230000.0,160000.0,,30000.0,410000,PS,WHEEL OF FORTUNE 2ND EDITION,7.54,False,False
WILD 9,PS,1998,Action,Interplay,130000.0,90000.0,,20000.0,240000,PS,WILD 9,15.5,False,False
WILD ARMS,PS,1996,Role-Playing,Sony Computer Entertainment,260000.0,170000.0,460000.0,60000.0,950000,PS,WILD ARMS,53.85,True,True
WILD ARMS 2,PS,1999,Role-Playing,Sony Computer Entertainment,190000.0,130000.0,310000.0,40000.0,670000,PS,WILD ARMS 2,35.45,False,True
WING COMMANDER III HEART OF THE TIGER,PS,1996,Action,Electronic Arts,90000.0,60000.0,,10000.0,160000,PS,WING COMMANDER III HEART OF THE TIGER,20.17,False,False
WING COMMANDER IV THE PRICE OF FREEDOM,PS,1997,Simulation,Origin Systems,50000.0,30000.0,,10000.0,90000,PS,WING COMMANDER IV THE PRICE OF FREEDOM,15.62,False,False
WIPEOUT,PS,1995,Action,Psygnosis,260000.0,180000.0,,30000.0,470000,PS,WIPEOUT,22.88,False,False
WIPEOUT 3,PS,1999,Racing,Psygnosis,190000.0,130000.0,,20000.0,340000,PS,WIPEOUT 3,8.0,False,False
WIPEOUT XL,PS,1996,Racing,Psygnosis,140000.0,100000.0,,20000.0,250000,PS,WIPEOUT XL,19.33,False,False
WOODY WOODPECKER RACING,PS,1999,Racing,Konami Digital Entertainment,60000.0,40000.0,,10000.0,110000,PS,WOODY WOODPECKER RACING,11.94,False,False
WORLD DESTRUCTION LEAGUE THUNDER TANKS,PS,2000,Action,3DO,90000.0,60000.0,,10000.0,170000,PS,WORLD DESTRUCTION LEAGUE THUNDER TANKS,9.96,False,False
WORLDS SCARIEST POLICE CHASES,PS,2001,Racing,Activision,200000.0,140000.0,,20000.0,360000,PS,WORLDS SCARIEST POLICE CHASES,12.88,False,False
WORMS ARMAGEDDON,PS,1999,Strategy,Microprose,180000.0,810000.0,,80000.0,1060000,PS,WORMS ARMAGEDDON,24.25,False,False
WRECKIN CREW,PS,1998,Racing,Telstar,50000.0,30000.0,,10000.0,80000,PS,WRECKIN CREW,9.7,False,False
WUTANG SHAOLIN STYLE,PS,1998,Fighting,Activision,270000.0,180000.0,,30000.0,480000,PS,WUTANG SHAOLIN STYLE,43.38,True,True
XCOM UFO DEFENSE,PS,1995,Strategy,Microprose,50000.0,40000.0,,10000.0,90000,PS,XCOM UFO DEFENSE,72.85,True,True
XMEN VS STREET FIGHTER,PS,1997,Fighting,Capcom,160000.0,110000.0,120000.0,30000.0,420000,PS,XMEN VS STREET FIGHTER,136.21,True,True
XMEN CHILDREN OF THE ATOM,PS,1998,Fighting,Acclaim Entertainment,60000.0,40000.0,,10000.0,100000,PS,XMEN CHILDREN OF THE ATOM,123.01,True,True
XMEN MUTANT ACADEMY 2,PS,2001,Fighting,Activision,400000.0,270000.0,,50000.0,720000,PS,XMEN MUTANT ACADEMY 2,20.08,False,False
XS AIRBOAT RACING,PS,2002,Racing,XS Games,130000.0,90000.0,,20000.0,240000,PS,XS AIRBOAT RACING,8.9,False,False
XENA WARRIOR PRINCESS,PS,1998,Adventure,Electronic Arts,330000.0,230000.0,,40000.0,600000,PS,XENA WARRIOR PRINCESS,17.86,False,False
XENOGEARS,PS,1998,Role-Playing,SquareSoft,290000.0,190000.0,890000.0,100000.0,1460000,PS,XENOGEARS,78.31,True,True
XEVIOUS 3DG,PS,1997,Shooter,Sony Computer Entertainment,10000.0,10000.0,110000.0,10000.0,140000,PS,XEVIOUS 3DG,41.18,True,True
YOU DONT KNOW JACK,PS,1999,Misc,Vivendi Games,220000.0,150000.0,,30000.0,400000,PS,YOU DONT KNOW JACK,7.12,False,False
YOU DONT KNOW JACK MOCK 2,PS,2000,Misc,Vivendi Games,60000.0,40000.0,,10000.0,100000,PS,YOU DONT KNOW JACK MOCK 2,5.24,False,False
YUGIOH FORBIDDEN MEMORIES,PS,1999,Role-Playing,Konami Digital Entertainment,1370000.0,440000.0,,80000.0,1880000,PS,YUGIOH FORBIDDEN MEMORIES,16.52,False,False
ZERO DIVIDE,PS,1995,Fighting,Ocean,30000.0,20000.0,,,60000,PS,ZERO DIVIDE,24.64,False,False
ZOOP,PS,1995,Puzzle,MediaQuest,30000.0,20000.0,,,50000,PS,ZOOP,18.8,False,False
BAKU BAKU,SAT,1995,Puzzle,Sega,,,50000.0,,50000,SAT,BAKU BAKU,32.2,False,True
BATTLE ARENA TOSHINDEN REMIX,SAT,1994,Fighting,Sega,,,120000.0,,120000,SAT,BATTLE ARENA TOSHINDEN REMIX,27.48,False,False
BATTLE ARENA TOSHINDEN URA,SAT,1995,Fighting,Sega,,,30000.0,,30000,SAT,BATTLE ARENA TOSHINDEN URA,38.29,True,True
BLAZING HEROES,SAT,1995,Role-Playing,Sega,,,300000.0,,300000,SAT,BLAZING HEROES,64.29,True,True
CENTER RING BOXING,SAT,1994,Fighting,JVC,,,120000.0,,120000,SAT,CENTER RING BOXING,18.44,False,False
CLOCKWORK KNIGHT,SAT,1994,Platform,Sega,,,90000.0,,90000,SAT,CLOCKWORK KNIGHT,51.06,True,True
DARIUS GAIDEN,SAT,1995,Shooter,Acclaim Entertainment,,,100000.0,,100000,SAT,DARIUS GAIDEN,80.85,True,True
DAYTONA USA,SAT,1994,Racing,Sega,,,550000.0,,550000,SAT,DAYTONA USA,14.02,False,False
DAYTONA USA CHAMPIONSHIP CIRCUIT EDITION,SAT,1995,Racing,Sega,,,140000.0,,140000,SAT,DAYTONA USA CHAMPIONSHIP CIRCUIT EDITION,31.31,False,True
DECATHLETE,SAT,1994,Sports,Sega,,,300000.0,,300000,SAT,DECATHLETE,59.7,True,True
F1 CHALLENGE,SAT,1994,Racing,Sega,,,180000.0,,180000,SAT,F1 CHALLENGE,22.3,False,False
FIGHTERS MEGAMIX,SAT,1996,Fighting,Sega,,,620000.0,,620000,SAT,FIGHTERS MEGAMIX,38.26,True,True
FIGHTING VIPERS,SAT,1995,Fighting,Sega,,,400000.0,,400000,SAT,FIGHTING VIPERS,26.84,False,False
GALACTIC ATTACK,SAT,1994,Shooter,Acclaim Entertainment,,,250000.0,,250000,SAT,GALACTIC ATTACK,78.98,True,True
GALAXY FIGHT,SAT,1994,Fighting,Sunsoft,,,40000.0,,40000,SAT,GALAXY FIGHT,92.07,True,True
GOLDEN AXE THE DUEL,SAT,1994,Fighting,Sega,,,50000.0,,50000,SAT,GOLDEN AXE THE DUEL,124.21,True,True
GUNGRIFFON,SAT,1995,Simulation,Sega,,,190000.0,,190000,SAT,GUNGRIFFON,40.88,True,True
HANG ON GP,SAT,1995,Racing,Sega,,,70000.0,,70000,SAT,HANG ON GP,47.84,True,True
HIGH VELOCITY MOUNTAIN RACING CHALLENGE,SAT,1995,Racing,Atlus,,,120000.0,,120000,SAT,HIGH VELOCITY MOUNTAIN RACING CHALLENGE,45.05,True,True
IRON STORM,SAT,1995,Shooter,Sega,,,340000.0,,340000,SAT,IRON STORM,76.53,True,True
LAST BRONX,SAT,1996,Fighting,Sega,,,130000.0,,130000,SAT,LAST BRONX,43.43,True,True
MYST,SAT,1994,Adventure,Sunsoft,,,60000.0,,60000,SAT,MYST,16.26,False,False
NIGHTS INTO DREAMS,SAT,1996,Platform,Sega,,,430000.0,,430000,SAT,NIGHTS INTO DREAMS,69.79,True,True
NIGHT WARRIORS DARKSTALKERS REVENGE,SAT,1995,Fighting,Virgin Interactive,,,340000.0,,340000,SAT,NIGHT WARRIORS DARKSTALKERS REVENGE,102.98,True,True
PANZER DRAGOON,SAT,1995,Shooter,Sega,,,370000.0,,370000,SAT,PANZER DRAGOON,79.89,True,True
PANZER DRAGOON II ZWEI,SAT,1995,Shooter,Sega,,,310000.0,,310000,SAT,PANZER DRAGOON II ZWEI,100.58,True,True
PEBBLE BEACH GOLF LINKS,SAT,1994,Sports,Sega,,,20000.0,,20000,SAT,PEBBLE BEACH GOLF LINKS,18.85,False,False
ROBOTICA,SAT,1994,Shooter,Sega,,,60000.0,,60000,SAT,ROBOTICA,19.76,False,False
SEGA RALLY CHAMPIONSHIP,SAT,1995,Racing,Sega,210000.0,160000.0,770000.0,20000.0,1160000,SAT,SEGA RALLY CHAMPIONSHIP,14.88,False,False
SEGA TOURING CAR CHAMPIONSHIP,SAT,1996,Racing,Sega,,,110000.0,,110000,SAT,SEGA TOURING CAR CHAMPIONSHIP,48.3,True,True
SIMCITY 2000,SAT,1994,Simulation,Sega,,,280000.0,,280000,SAT,SIMCITY 2000,34.06,False,True
STREET FIGHTER ALPHA 2,SAT,1995,Fighting,Virgin Interactive,,,320000.0,,320000,SAT,STREET FIGHTER ALPHA 2,76.25,True,True
STREET FIGHTER ALPHA WARRIORS DREAMS,SAT,1996,Fighting,Capcom,,,350000.0,,350000,SAT,STREET FIGHTER ALPHA WARRIORS DREAMS,51.77,True,True
THEME PARK,SAT,1994,Simulation,Electronic Arts,,,80000.0,,80000,SAT,THEME PARK,26.43,False,False
VIRTUA COP 2,SAT,1996,Shooter,Sega,,,300000.0,,300000,SAT,VIRTUA COP 2,48.38,True,True
VIRTUA FIGHTER,SAT,1994,Fighting,Sega,170000.0,120000.0,770000.0,20000.0,1070000,SAT,VIRTUA FIGHTER,18.96,False,False
VIRTUA FIGHTER 2,SAT,1995,Fighting,Sega,340000.0,260000.0,1300000.0,30000.0,1930000,SAT,VIRTUA FIGHTER 2,6.97,False,False
VIRTUA FIGHTER KIDS,SAT,1995,Fighting,Sega,,,230000.0,,230000,SAT,VIRTUA FIGHTER KIDS,36.39,False,True
VIRTUAL HYDLIDE,SAT,1995,Role-Playing,Sega,,,110000.0,,110000,SAT,VIRTUAL HYDLIDE,59.61,True,True
WING ARMS,SAT,1994,Shooter,Sega,,,200000.0,,200000,SAT,WING ARMS,32.11,False,True
WINTER HEAT,SAT,1996,Sports,Sega,,,110000.0,,110000,SAT,WINTER HEAT,74.06,True,True
WORLD SERIES BASEBALL,SAT,1994,Sports,Sega,,,40000.0,,40000,SAT,WORLD SERIES BASEBALL,9.2,False,False
WORLDWIDE SOCCER,SAT,1994,Sports,Sega,,,60000.0,,60000,SAT,WORLDWIDE SOCCER,9.52,False,False
XMEN CHILDREN OF THE ATOM,SAT,1995,Fighting,Acclaim Entertainment,,,210000.0,,210000,SAT,XMEN CHILDREN OF THE ATOM,79.02,True,True
FORMULA ONE WORLD CHAMPIONSHIP BEYOND THE LIMIT,SCD,1994,Racing,Sega,,,70000.0,,70000,SCD,FORMULA ONE WORLD CHAMPIONSHIP BEYOND THE LIMIT,13.3,False,False
SONIC CD,SCD,1993,Platform,Sega,1000000.0,360000.0,90000.0,50000.0,1500000,SCD,SONIC CD,71.71,True,True
DONKEY KONG COUNTRY,SNES,1994,Platform,Nintendo,4360000.0,1710000.0,3000000.0,230000.0,9300000,SNES,DONKEY KONG COUNTRY,62.92,True,True
DONKEY KONG COUNTRY 2 DIDDYS KONG QUEST,SNES,1995,Platform,Nintendo,2100000.0,740000.0,2200000.0,110000.0,5150000,SNES,DONKEY KONG COUNTRY 2 DIDDYS KONG QUEST,62.78,True,True
DONKEY KONG COUNTRY 3 DIXIE KONGS DOUBLE TROUBLE,SNES,1996,Platform,Nintendo,1170000.0,500000.0,1750000.0,80000.0,3510000,SNES,DONKEY KONG COUNTRY 3 DIXIE KONGS DOUBLE TROUBLE,76.49,True,True
FZERO,SNES,1990,Racing,Nintendo,1370000.0,510000.0,890000.0,70000.0,2850000,SNES,FZERO,36.75,False,True
FATAL FURY,SNES,1992,Fighting,Takara,,,390000.0,,390000,SNES,FATAL FURY,37.55,True,True
FATAL FURY 2,SNES,1993,Fighting,Takara,,,450000.0,,450000,SNES,FATAL FURY 2,36.44,False,True
FATAL FURY SPECIAL,SNES,1994,Fighting,Takara,,,560000.0,,560000,SNES,FATAL FURY SPECIAL,77.3,True,True
FINAL FIGHT,SNES,1990,Action,Capcom,670000.0,170000.0,690000.0,30000.0,1560000,SNES,FINAL FIGHT,66.33,True,True
ILLUSION OF GAIA,SNES,1993,Role-Playing,Nintendo,,,130000.0,,130000,SNES,ILLUSION OF GAIA,84.29,True,True
JOHN MADDEN FOOTBALL,SNES,1991,Sports,Imagineer,,,70000.0,,70000,SNES,JOHN MADDEN FOOTBALL,20.61,False,False
KILLER INSTINCT,SNES,1995,Fighting,Nintendo,2260000.0,720000.0,120000.0,100000.0,3200000,SNES,KILLER INSTINCT,44.66,True,True
KIRBYS DREAM COURSE,SNES,1994,Sports,Nintendo,,,590000.0,,590000,SNES,KIRBYS DREAM COURSE,76.54,True,True
LAGOON,SNES,1991,Role-Playing,Kemco,,,50000.0,,50000,SNES,LAGOON,40.36,True,True
LETHAL ENFORCERS,SNES,1993,Shooter,Konami Digital Entertainment,,,90000.0,,90000,SNES,LETHAL ENFORCERS,92.32,True,True
MARIO PAINT,SNES,1992,Misc,Nintendo,1430000.0,540000.0,710000.0,70000.0,2750000,SNES,MARIO PAINT,94.11,True,True
MEGA MAN X,SNES,1993,Platform,Capcom,570000.0,80000.0,500000.0,10000.0,1160000,SNES,MEGA MAN X,133.27,True,True
MORTAL KOMBAT 3,SNES,1994,Fighting,Acclaim Entertainment,1190000.0,290000.0,,50000.0,1530000,SNES,MORTAL KOMBAT 3,52.99,True,True
MORTAL KOMBAT II,SNES,1993,Fighting,Acclaim Entertainment,1480000.0,390000.0,,60000.0,1930000,SNES,MORTAL KOMBAT II,51.67,True,True
NBA JAM,SNES,1994,Sports,Acclaim Entertainment,1190000.0,160000.0,,30000.0,1390000,SNES,NBA JAM,27.3,False,False
NBA JAM TOURNAMENT EDITION,SNES,1995,Sports,Acclaim Entertainment,870000.0,120000.0,,20000.0,1010000,SNES,NBA JAM TOURNAMENT EDITION,53.17,True,True
PILOTWINGS,SNES,1990,Simulation,Nintendo,460000.0,170000.0,480000.0,20000.0,1140000,SNES,PILOTWINGS,27.88,False,True
ROCK N ROLL RACING,SNES,1993,Racing,Interplay,,,10000.0,,10000,SNES,ROCK N ROLL RACING,87.04,True,True
ROMANCE OF THE THREE KINGDOMS II,SNES,1991,Strategy,Tecmo Koei,,,250000.0,,250000,SNES,ROMANCE OF THE THREE KINGDOMS II,53.22,True,True
ROMANCE OF THE THREE KINGDOMS III DRAGON OF DESTINY,SNES,1992,Strategy,Tecmo Koei,,,290000.0,,290000,SNES,ROMANCE OF THE THREE KINGDOMS III DRAGON OF DESTINY,48.45,True,True
ROMANCE OF THE THREE KINGDOMS IV WALL OF FIRE,SNES,1994,Strategy,Tecmo Koei,,,530000.0,,530000,SNES,ROMANCE OF THE THREE KINGDOMS IV WALL OF FIRE,46.56,True,True
SAMURAI SHODOWN,SNES,1994,Fighting,Takara,,,400000.0,,400000,SNES,SAMURAI SHODOWN,54.25,True,True
SATURDAY NIGHT SLAM MASTERS,SNES,1994,Fighting,Capcom,,,160000.0,,160000,SNES,SATURDAY NIGHT SLAM MASTERS,69.87,True,True
SIMCITY,SNES,1991,Simulation,Nintendo,930000.0,270000.0,750000.0,40000.0,1980000,SNES,SIMCITY,34.48,False,True
SIMCITY 2000,SNES,1995,Simulation,THQ,,,490000.0,,490000,SNES,SIMCITY 2000,49.4,True,True
SIMEARTH THE LIVING PLANET,SNES,1991,Simulation,Imagineer,,,160000.0,,160000,SNES,SIMEARTH THE LIVING PLANET,27.97,False,True
SPACE INVADERS,SNES,1994,Shooter,Taito,,,460000.0,,460000,SNES,SPACE INVADERS,44.4,True,True
STAR FOX,SNES,1993,Shooter,Nintendo,1610000.0,510000.0,800000.0,70000.0,2990000,SNES,STAR FOX,59.1,True,True
STREET FIGHTER II TURBO,SNES,1992,Fighting,Capcom,1420000.0,510000.0,2100000.0,70000.0,4099999,SNES,STREET FIGHTER II TURBO,72.07,True,True
STUNT RACE FX,SNES,1993,Racing,Nintendo,,,350000.0,,350000,SNES,STUNT RACE FX,26.14,False,False
SUPER ADVENTURE ISLAND,SNES,1992,Platform,Hudson Soft,,,220000.0,,220000,SNES,SUPER ADVENTURE ISLAND,90.72,True,True
SUPER BASEBALL SIMULATOR 1000,SNES,1991,Sports,Culture Brain,,,200000.0,,200000,SNES,SUPER BASEBALL SIMULATOR 1000,25.14,False,False
SUPER BATTER UP,SNES,1992,Sports,Namco Bandai Games,,,460000.0,,460000,SNES,SUPER BATTER UP,24.7,False,False
SUPER BOMBERMAN 2,SNES,1994,Puzzle,Hudson Soft,,,810000.0,,810000,SNES,SUPER BOMBERMAN 2,94.91,True,True
SUPER CASTLEVANIA IV,SNES,1991,Platform,Konami Digital Entertainment,320000.0,50000.0,250000.0,10000.0,630000,SNES,SUPER CASTLEVANIA IV,133.63,True,True
SUPER GHOULS N GHOSTS,SNES,1991,Platform,Capcom,500000.0,140000.0,520000.0,20000.0,1180000,SNES,SUPER GHOULS N GHOSTS,96.13,True,True
SUPER MARIO ALLSTARS,SNES,1993,Platform,Nintendo,5990000.0,2150000.0,2120000.0,290000.0,10550000,SNES,SUPER MARIO ALLSTARS,69.39,True,True
SUPER MARIO KART,SNES,1992,Racing,Nintendo,3540000.0,1240000.0,3810000.0,180000.0,8760000,SNES,SUPER MARIO KART,84.67,True,True
SUPER MARIO WORLD 2 YOSHIS ISLAND,SNES,1995,Platform,Nintendo,1650000.0,610000.0,1760000.0,90000.0,4120000,SNES,SUPER MARIO WORLD 2 YOSHIS ISLAND,82.74,True,True
SUPER RTYPE,SNES,1991,Shooter,Nintendo,,,230000.0,,230000,SNES,SUPER RTYPE,61.49,True,True
SUPER SCOPE 6,SNES,1991,Shooter,Nintendo,1060000.0,380000.0,150000.0,50000.0,1650000,SNES,SUPER SCOPE 6,114.34,True,True
SUPER SOCCER,SNES,1991,Sports,Nintendo,,,380000.0,,380000,SNES,SUPER SOCCER,31.87,False,True
SUPER STREET FIGHTER II,SNES,1993,Fighting,Nintendo,520000.0,160000.0,1290000.0,30000.0,2000000,SNES,SUPER STREET FIGHTER II,67.97,True,True
TEENAGE MUTANT NINJA TURTLES TOURNAMENT FIGHTERS,SNES,1992,Fighting,Konami Digital Entertainment,,,60000.0,,60000,SNES,TEENAGE MUTANT NINJA TURTLES TOURNAMENT FIGHTERS,108.57,True,True
TETRIS ATTACK,SNES,1995,Puzzle,Nintendo,,,150000.0,,150000,SNES,TETRIS ATTACK,36.19,False,True
UN SQUADRON,SNES,1991,Shooter,Capcom,,,120000.0,,120000,SNES,UN SQUADRON,84.06,True,True
WORLD LEAGUE SOCCER,SNES,1991,Sports,Imagineer,,,150000.0,,150000,SNES,WORLD LEAGUE SOCCER,13.51,False,False
